Index,description,milePost,publicVideoURL,lat,lon,routePrefix,routeSuffix,routeNumber,cameraCategories,cctvIp,commMode,opStatus,name,id,lastCachedDataUpdateTime
442,Clopper Rd (MD 117) at Germantown Rd (MD 118)(CAM 156),4.02,https://chart.maryland.gov/Video/GetVideo/d0017d5801230075004d823633235daa,39.163,-77.283,MD,,118,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,Clopper Rd (MD 117) at Germantown Rd (MD 118),d0017d5801230075004d823633235daa,1729719295987
443,WPL C508 at Gantry S-12 MP 34.3,53.84,https://chart.maryland.gov/Video/GetVideo/6202603d2d7f001300503336c4235c0a,38.991684,-76.3754,US,,50,['Annapolis'],strmr3.sha.maryland.gov,ONLINE,OK,WPL C-508 at Gantry S-12 MP 34.3,6202603d2d7f001300503336c4235c0a,1729719295987
444,ICC MD 200 WB E OF BRIGGS CHANEY RD MM 17.1 (C223),17.1,https://chart.maryland.gov/Video/GetVideo/aa00cb3a00f300ae004e3336c4235c0a,39.073776,-76.93228,MD,,200,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,COMM_FAILURE,ICC MD 200 WB E OF BRIGGS CHANEY RD MM 17.1 (C-223),aa00cb3a00f300ae004e3336c4235c0a,1729719295987
445,I-70 W AT EX 87 US 29,86.97,https://chart.maryland.gov/Video/GetVideo/4b002ac3002700d7004b823633235daa,39.29645,-76.825874,IS,,70,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,713011,4b002ac3002700d7004b823633235daa,1729719295987
446,New Hampshire Ave (MD 650) & Piney Branch Rd (MD 320)(CAM 116),2.78,https://chart.maryland.gov/Video/GetVideo/4e00a5cd00050075004d823633235daa,39.001503,-76.98191,MD,,650,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,New Hampshire Ave (MD 650) & Piney Branch Rd (MD 320),4e00a5cd00050075004d823633235daa,1729719295987
447,US 50 AT MD 322 EASTON TWR,75.83,https://chart.maryland.gov/Video/GetVideo/a80028d901e30010005dd336c4235c0a,38.742626,-76.06605,US,,50,['Eastern Shore'],strmr5.sha.maryland.gov,ONLINE,OK,US 50 AT MD 322 EASTON TWR (220001),a80028d901e30010005dd336c4235c0a,1729719295987
448,RWIS US 15 AT MD 140,36.53,https://chart.maryland.gov/Video/GetVideo/e7008978002900f00050fa36c4235c0a,39.70184,-77.31379,US,,15,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS US 15 AT MD 140,e7008978002900f00050fa36c4235c0a,1729719295987
449,I-70 West at South Mountain,40.13,https://chart.maryland.gov/Video/GetVideo/e2ffcef400b100a00052fa36c4235c0a,39.51191,-77.59342,IS,,70,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,710013,e2ffcef400b100a00052fa36c4235c0a,1729719295987
450,I-95/495 W.W. Brg VA,0.31,https://chart.maryland.gov/Video/GetVideo/3501154f00350088004502366d235daa,38.792416,-77.04075,IS,,95,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,COMM_MARGINAL,I-95/495 W.W. BRG VA (316035),3501154f00350088004502366d235daa,1729719295987
451,"US 50 WB, Near Exit30 - Whitehall Rd, West of G-2, MM 30",49.84,https://chart.maryland.gov/Video/GetVideo/5b01687b00a2001c0064d336c4235c0a,39.02494,-76.43334,US,,50,['Annapolis'],strmr5.sha.maryland.gov,ONLINE,OK,WPL C-500.1B US 50 WB EX 30 EAST,5b01687b00a2001c0064d336c4235c0a,1729719295987
452,I-95/495 S. OF US 50,18.1,https://chart.maryland.gov/Video/GetVideo/3d01aa5801f700d700437a45351f0214,38.939472,-76.85559,IS,,95,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,I-95/495 S OF US 50 (316014),3d01aa5801f700d700437a45351f0214,1729719295987
453,I-270 & Montrose Rd (CAM 70),4.14,https://chart.maryland.gov/Video/GetVideo/4e01d53b02650075004d823633235daa,39.056267,-77.155106,IS,,270,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,I-270 & Montrose Rd,4e01d53b02650075004d823633235daa,1729719295987
454,"ICC MD 200 EB AT KONTERRA DRIVE, MM 19.6 (C227)",0.55,https://chart.maryland.gov/Video/GetVideo/2f01de5c00e300410054fa36c4235c0a,39.067078,-76.889595,MD,,206,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,"ICC MD 200 EB AT KONTERRA DRIVE, MM 19.6 (C-227)",2f01de5c00e300410054fa36c4235c0a,1729719295987
455,RWIS US 50 at CHOPTANK RIVER,86.68,https://chart.maryland.gov/Video/GetVideo/1400b84100a300ab0050fa36c4235c0a,38.591557,-76.04734,US,,50,['Eastern Shore'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS US 50 AT CHOPTANK,1400b84100a300ab0050fa36c4235c0a,1729719295987
456,MD 295 AT MD 175,18.86,https://chart.maryland.gov/Video/GetVideo/3c013258006300f20047833633235daa,39.140335,-76.75567,MD,,295,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,502008,3c013258006300f20047833633235daa,1729719295987
457,RWIS MD 135 at Salt Dome,12.55,https://chart.maryland.gov/Video/GetVideo/9c00ad6c00a300100053fa36c4235c0a,39.45382,-79.208206,MD,,135,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS MD 135 AT SALT DOME,9c00ad6c00a300100053fa36c4235c0a,1729719295987
458,MD 100 AT MD 170 (502020),11.41,https://chart.maryland.gov/Video/GetVideo/1701273b0015003f004c823633235daa,39.148796,-76.68806,MD,,100,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,MD 100 AT MD 170 (502020),1701273b0015003f004c823633235daa,1729719295987
459,WPL C509 at Gantry N-16 MP 3.4,44.0,https://chart.maryland.gov/Video/GetVideo/1b01636400aa00f30061d336c4235c0a,38.989902,-76.36235,US,,50,['Annapolis'],strmr3.sha.maryland.gov,ONLINE,OK,WPL C-509 at Gantry N-16 MP 3.4,1b01636400aa00f30061d336c4235c0a,1729719295987
460,I-695 N of MD 151 North Point Blvd (C056) MP 43.4,8.9,https://chart.maryland.gov/Video/GetVideo/f0005bb8c47701b8004606363d235daa,39.246933,-76.45539,MD,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 N OF MD 151 (C-056),f0005bb8c47701b8004606363d235daa,1729719295987
461,Connecticut Ave (MD 185) at University Blvd (MD 193)(CAM 80),4.53,https://chart.maryland.gov/Video/GetVideo/be00f98402680075004d823633235daa,39.031647,-77.07529,MD,,185,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,Connecticut Ave (MD 185) at University Blvd (MD 193,be00f98402680075004d823633235daa,1729719295987
462,I-695 AT DULANEY VALLEY RD,24.02,https://chart.maryland.gov/Video/GetVideo/3b0121f4017600da0058fa36c4235c0a,39.41278,-76.600746,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT MD 146 (403012),3b0121f4017600da0058fa36c4235c0a,1729719295987
463,I-68 AT MARTIN'S MOUNTAIN,51.99,https://chart.maryland.gov/Video/GetVideo/bc006c52008c00be005ed336c4235c0a,39.701084,-78.63267,IS,,68,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,601008,bc006c52008c00be005ed336c4235c0a,1729719295987
464,US 301 HWN BRIDGE G5,2.21,https://chart.maryland.gov/Video/GetVideo/1d0166a4003b001f0063d336c4235c0a,38.36476,-76.97442,US,,301,['Southern MD'],strmr3.sha.maryland.gov,ONLINE,OK,US 301 HWN BRIDGE G5 C-305,1d0166a4003b001f0063d336c4235c0a,1729719295987
465,US 40 AT HATEM BRIDGE (C-065),204.68,https://chart.maryland.gov/Video/GetVideo/3101774f00c000f30062d336c4235c0a,39.56756,-76.07505,US,,40,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,US 40 AT HATEM BRIDGE (C-065),3101774f00c000f30062d336c4235c0a,1729719295987
466,I-68 at WV Line,0.8,https://chart.maryland.gov/Video/GetVideo/27012035019f007f005dd336c4235c0a,39.660336,-79.46252,IS,,68,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,611004,27012035019f007f005dd336c4235c0a,1729719295987
467,MD 4 AT THREE NOTCH RD,6.1,https://chart.maryland.gov/Video/GetVideo/2300b7fb0096000b0053fa36c4235c0a,38.303745,-76.52,MD,,4,['Southern MD'],strmr3.sha.maryland.gov,ONLINE,OK,MD 4 AT MD 235  (518006),2300b7fb0096000b0053fa36c4235c0a,1729719295987
468,Forest Glen Rd (MD 192) at Georgia Ave (MD 97)(CAM 27),1.61,https://chart.maryland.gov/Video/GetVideo/410175d201220075004d823633235daa,39.01569,-77.04273,MD,,97,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,Forest Glen Rd (MD 192) at Georgia Ave (MD 97),410175d201220075004d823633235daa,1729719295987
469,RWIS I-95 AT PATUXENT RIVER,34.1,https://chart.maryland.gov/Video/GetVideo/0301bd3e006700d40050fa36c4235c0a,39.115414,-76.873055,IS,,95,['Wash. DC'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS I-95 AT PATUXENT,0301bd3e006700d40050fa36c4235c0a,1729719295987
470,Georgia Ave (US 29) at Sligo Ave (CAM 181),0.39,https://chart.maryland.gov/Video/GetVideo/0601f50e012b0075004d823633235daa,38.9902,-77.0268,US,,29,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,Georgia Ave (US 29) at Sligo Ave,0601f50e012b0075004d823633235daa,1729719295987
471,I-68 at Exit 4 MD 42 Friendsville Rd,3.7,https://chart.maryland.gov/Video/GetVideo/1d01f5fa004e002e005cd336c4235c0a,39.66237,-79.4144,IS,,68,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,611007,1d01f5fa004e002e005cd336c4235c0a,1729719295987
472,US 1 AT MD 152,53.0,https://chart.maryland.gov/Video/GetVideo/dbff0b9400bf00580045e2369e235daa,39.49218,-76.39404,US,,1,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,US 1 AT MD 152 (412007),dbff0b9400bf00580045e2369e235daa,1729719295987
473,I-70 at Ex 80 MD 32,79.95,https://chart.maryland.gov/Video/GetVideo/3f00aa8100ff0060005fd336c4235c0a,39.30864,-76.95254,IS,,70,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,COMM_MARGINAL,713015,3f00aa8100ff0060005fd336c4235c0a,1729719295987
474,US 340 AT MD 17,4.39,https://chart.maryland.gov/Video/GetVideo/1b00c8e9008000160057fa36c4235c0a,39.33974,-77.64032,US,,340,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,US-340 AT MD-17 (710007),1b00c8e9008000160057fa36c4235c0a,1729719295987
475,MD 210 S of I-95/495,19.17,https://chart.maryland.gov/Video/GetVideo/58002a1301e70080005dd336c4235c0a,38.79646,-76.99837,MD,,210,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,COMM_MARGINAL,MD 210 S OF I-95/495 (316018),58002a1301e70080005dd336c4235c0a,1729719295987
476,I-68 AT STREET RD,53.49,https://chart.maryland.gov/Video/GetVideo/f300e11b007e00c8005bd336c4235c0a,39.71418,-78.611595,IS,,68,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS I-68 AT STREET RD,f300e11b007e00c8005bd336c4235c0a,1729719295987
477,MD 295 AT MD 100,21.36,https://chart.maryland.gov/Video/GetVideo/6f00b3d600fb00320063d336c4235c0a,39.170704,-76.730125,MD,,295,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,OK,502033,6f00b3d600fb00320063d336c4235c0a,1729719295987
478,I-95 AT MONTGOMERY RD,44.19,https://chart.maryland.gov/Video/GetVideo/6300b79e00f10068005fd336c4235c0a,39.211872,-76.73845,IS,,95,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,OK,I-95 AT MONTGOMERY ROAD (713016),6300b79e00f10068005fd336c4235c0a,1729719295987
479,I-695 N OF CHESACO AVE,2.5,https://chart.maryland.gov/Video/GetVideo/92005bf8019100de0052fa36c4235c0a,39.314762,-76.49157,MD,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 N OF CHESACO AVE (403020C),92005bf8019100de0052fa36c4235c0a,1729719295987
480,I-695 AT EASTERN AVE,4.25,https://chart.maryland.gov/Video/GetVideo/7b0177e600f7006f0062d336c4235c0a,39.296135,-76.50336,MD,,695,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,OK,I-695 AT MD 150 (403053),7b0177e600f7006f0062d336c4235c0a,1729719295987
481,MD 23 AT MEADOW TREE DR,0.0,https://chart.maryland.gov/Video/GetVideo/deffdbfb008f00a2005afa36c4235c0a,39.69096,-76.52976,MD,,23,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS MD 23 AT MEADOW TREE DR,deffdbfb008f00a2005afa36c4235c0a,1729719295987
482,US 29 S AT MD 216,13.62,https://chart.maryland.gov/Video/GetVideo/53000a2a002d00cf004ae33696235daa,39.145008,-76.901115,US,,29,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,US 29 S AT MD 216 (713007),53000a2a002d00cf004ae33696235daa,1729719295987
483,I-95/495 at Ex 16 Medical Ctr Dr,15.83,https://chart.maryland.gov/Video/GetVideo/4c01b95801f700d700437a45351f0214,38.90696,-76.85035,IS,,95,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,COMM_MARGINAL,316006,4c01b95801f700d700437a45351f0214,1729719295987
484,I-97 AT MD 100,13.85,https://chart.maryland.gov/Video/GetVideo/bb01295800f700d700437a45351f0214,39.152622,-76.645966,IS,,97,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,COMM_MARGINAL,502018,bb01295800f700d700437a45351f0214,1729719295987
485,I-695 AT PUTTY HILL AVE,29.25,https://chart.maryland.gov/Video/GetVideo/dbff12ba0057008d004be2369e235daa,39.379154,-76.51972,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT PUTTY HILL AVE (403016),dbff12ba0057008d004be2369e235daa,1729719295987
486,I-695 AT US 40 WEST TWR,8.7,https://chart.maryland.gov/Video/GetVideo/7f0060c300cc00d70063d336c4235c0a,39.285515,-76.7392,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT US 40 WEST TWR (403004),7f0060c300cc00d70063d336c4235c0a,1729719295987
487,I-695 I/L S of Broening Hgwy (C054) MP 46.4,11.94,https://chart.maryland.gov/Video/GetVideo/83014c5ac47701b8004606363d235daa,39.233345,-76.50495,MD,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 I/L S OF BROENING HGWY (C-054),83014c5ac47701b8004606363d235daa,1729719295987
488,I-695 AT OLD COURT RD,14.54,https://chart.maryland.gov/Video/GetVideo/1bff1ca000a6008e004be2369e235daa,39.36958,-76.74864,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT OLD COURT,1bff1ca000a6008e004be2369e235daa,1729719295987
489,Briggs Chaney Rd at Columbia Pk (US 29)(CAM 189),8.45,https://chart.maryland.gov/Video/GetVideo/53011538022d0075004d823633235daa,39.0828,-76.9481,US,,29,['Wash. DC'],strmr3.sha.maryland.gov,ONLINE,OK,Briggs Chaney Rd at Columbia Pk (US 29),53011538022d0075004d823633235daa,1729719295987
490,US 301 HWN BRIDGE G15,0.4,https://chart.maryland.gov/Video/GetVideo/ae00a1b20076002c0063d336c4235c0a,38.360527,-77.00848,US,,301,['Southern MD'],strmr3.sha.maryland.gov,ONLINE,OK,US 301 HWN BRIDGE G15 C-317,ae00a1b20076002c0063d336c4235c0a,1729719295987
491,I-95 S of Md 213 Singerly Rd (C002) MP 105.9,120.7,https://chart.maryland.gov/Video/GetVideo/7d015d1d00e10039004606363d235daa,39.64619,-75.8473,IS,,95,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,C002,7d015d1d00e10039004606363d235daa,1729719295987
492,US 50 AT MD 331,73.78,https://chart.maryland.gov/Video/GetVideo/6d0027da0096007b00488436cf235d0a,38.772156,-76.06053,US,,50,['Eastern Shore'],strmr5.sha.maryland.gov,ONLINE,OK,220002,6d0027da0096007b00488436cf235d0a,1729719295987
493,I-95/495 W. OF US 1,25.96,https://chart.maryland.gov/Video/GetVideo/01026f5800f700d700437a45351f0214,39.021988,-76.93973,IS,,95,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,I-95/495 W. OF US 1 (316015),01026f5800f700d700437a45351f0214,1729719295987
494,US 50 W AT MD 90,138.74,https://chart.maryland.gov/Video/GetVideo/f100453d0099007b00488436cf235d0a,38.3687,-75.26963,US,,50,['Eastern Shore'],strmr3.sha.maryland.gov,ONLINE,OK,123007,f100453d0099007b00488436cf235d0a,1729719295987
495,I-695 AT I-97,0.2,https://chart.maryland.gov/Video/GetVideo/a4000d3801b500f7005cd336c4235c0a,39.202267,-76.63245,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT I-97 (502011),a4000d3801b500f7005cd336c4235c0a,1729719295987
496,I-95 AT I-695 SW,48.49,https://chart.maryland.gov/Video/GetVideo/ca01375801f700d700437a45351f0214,39.250237,-76.6787,IS,,95,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,403030,ca01375801f700d700437a45351f0214,1729719295987
497,I-695 AT I-70,10.11,https://chart.maryland.gov/Video/GetVideo/3801a65800f700d700437a45351f0214,39.305725,-76.74389,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT I-70 (403005),3801a65800f700d700437a45351f0214,1729719295987
498,US 50 AT MD 404 WYE MILLS TWR,62.53,https://chart.maryland.gov/Video/GetVideo/2f0013b20094007b00488436cf235d0a,38.935642,-76.063286,US,,50,['Eastern Shore'],strmr5.sha.maryland.gov,ONLINE,OK,US 50 AT MD 404 WYE MILLS TWR (220003),2f0013b20094007b00488436cf235d0a,1729719295987
499,US 40 AT MD 132,198.28,https://chart.maryland.gov/Video/GetVideo/20008c9300c10058004506363d235daa,39.509468,-76.16369,US,,40,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,US 40 AT MD 132 (412009),20008c9300c10058004506363d235daa,1729719295987
500,I-95 SOUTH AT I-95 SOUTH WELCOME CENTER,36.63,https://chart.maryland.gov/Video/GetVideo/7a015f47005800c40062d336c4235c0a,39.14353,-76.84559,IS,,95,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,OK,I-95 SB AT WELCOME CENTER (713026),7a015f47005800c40062d336c4235c0a,1729719295987
501,I-695 W. OF YORK RD,22.92,https://chart.maryland.gov/Video/GetVideo/9cff12c400ef00ac004be2369e235daa,39.413025,-76.62029,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 W OF YORK RD (403011),9cff12c400ef00ac004be2369e235daa,1729719295987
502,I-95 S of Md 22 (C015) MP 84.4,99.06,https://chart.maryland.gov/Video/GetVideo/d100b31600e60039004606363d235daa,39.52459,-76.19398,IS,,95,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,C015,d100b31600e60039004606363d235daa,1729719295987
503,"ICC MD 200 WB W OF MD 97, MM 8.0 (C212)",8.0,https://chart.maryland.gov/Video/GetVideo/8201404900b00059004d06363d235daa,39.1194,-77.07901,MD,,200,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,"ICC MD 200 WB W OF MD 97, MM 8.0 (C-212)",8201404900b00059004d06363d235daa,1729719295987
504,I-895 E of Wash Blvd (C044) MP 1.4,1.3,https://chart.maryland.gov/Video/GetVideo/5800ec93c37401b8004606363d235daa,39.21821,-76.701096,IS,,895,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-895 E of Wash Blvd (C044) MP 1.4,5800ec93c37401b8004606363d235daa,1729719295987
505,Columbia Pk (US 29) at Randolph Rd (CAM 46),6.84,https://chart.maryland.gov/Video/GetVideo/790175d402570075004d823633235daa,39.06251,-76.96277,US,,29,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,Columbia Pk (US 29) at Randolph Rd,790175d402570075004d823633235daa,1729719295987
506,MD 235 AT CHANCELLORS RUN RD,14.97,https://chart.maryland.gov/Video/GetVideo/4c00dc0e008b00070053fa36c4235c0a,38.291416,-76.49405,MD,,235,['Southern MD'],strmr3.sha.maryland.gov,ONLINE,OK,MD 235 AT MD 237,4c00dc0e008b00070053fa36c4235c0a,1729719295987
507,I-295 N. OF I-495,0.6,https://chart.maryland.gov/Video/GetVideo/8c00118a004b00a0004e3536c4235c0a,38.802456,-77.02202,IS,,295,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,316045,8c00118a004b00a0004e3536c4235c0a,1729719295987
508,ICC MD 200 EB W OF US 29 MM 15.8 (C221),15.79,https://chart.maryland.gov/Video/GetVideo/6c017914001e00bd004e3336c4235c0a,39.079296,-76.955826,MD,,200,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,COMM_FAILURE,ICC MD 200E W of US29 MM 15.8 (C-221),6c017914001e00bd004e3336c4235c0a,1729719295987
509,National Harbor at Waterfront,0.0,https://chart.maryland.gov/Video/GetVideo/a70006f700e700af004502366d235daa,38.786407,-77.01428,,,0,['Wash. DC'],strmr10.sha.maryland.gov,ONLINE,COMM_FAILURE,National Harbor at Waterfront,a70006f700e700af004502366d235daa,1729719295987
510,RUBY LOCKHART AT ST. JOSEPH'S DR,9.13,https://chart.maryland.gov/Video/GetVideo/b300be2300a4005c0055fa36c4235c0a,38.91809,-76.84265,MD,,202,['Wash. DC'],strmr10.sha.maryland.gov,ONLINE,OK,RUBY LOCKHART AT ST. JOSEPH'S DR,b300be2300a4005c0055fa36c4235c0a,1729719295987
511,Ritchie at Walker Mill Rd,0.0,https://chart.maryland.gov/Video/GetVideo/7e01eb5801f700d700437a45351f0214,38.872536,-76.85636,CO,,367,['Wash. DC'],strmr10.sha.maryland.gov,ONLINE,COMM_FAILURE,Ritchie at Walker Mill Rd,7e01eb5801f700d700437a45351f0214,1729719295987
512,I-95 SB AT MD 32,38.0,https://chart.maryland.gov/Video/GetVideo/ed015b5800f700d700437a45351f0214,39.15887,-76.82976,IS,,95,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,I-95 SB AT MD 32 (713001),ed015b5800f700d700437a45351f0214,1729719295987
513,I-695 AT BALTIMORE WASHINGTON PKWY,2.0,https://chart.maryland.gov/Video/GetVideo/ac00e19000770012005cd336c4235c0a,39.218857,-76.658485,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,COMM_FAILURE,I-695 AT BW PKWY MD 295 (502012),ac00e19000770012005cd336c4235c0a,1729719295987
514,US 1 AT I-195 W RAMP,25.59,https://chart.maryland.gov/Video/GetVideo/b00067a600a300460064d336c4235c0a,39.22279,-76.70024,US,,1,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,US 1 AT I-195 W RAMP (403054),b00067a600a300460064d336c4235c0a,1729719295987
515,I-495 E. of I-270,7.0,https://chart.maryland.gov/Video/GetVideo/b3011c5701440048005dd336c4235c0a,39.01543,-77.09561,IS,,495,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,315005,b3011c5701440048005dd336c4235c0a,1729719295987
516,MD 32 AT CLARKSVILLE PIKE,21.92,https://chart.maryland.gov/Video/GetVideo/5401f061001c0033005ed336c4235c0a,39.20795,-76.941795,MD,,32,['Baltimore'],strmr3.sha.maryland.gov,ONLINE,OK,713012,5401f061001c0033005ed336c4235c0a,1729719295987
517,ICC MD 200 WB E OF 650 NEW HAMPSHIRE AVE MM 13.9 (C219),13.9,https://chart.maryland.gov/Video/GetVideo/a800b113002300bd004e3336c4235c0a,39.08987,-76.98768,MD,,200,['Wash. DC'],strmr5.sha.maryland.gov,ONLINE,OK,ICC MD200W E of 650 MM 12.9 (C-219),a800b113002300bd004e3336c4235c0a,1729719295987
518,I-68 at Exit 56 Black Valley Rd,55.99,https://chart.maryland.gov/Video/GetVideo/2b015c7201f700b2005dd336c4235c0a,39.70553,-78.567955,IS,,68,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,601006,2b015c7201f700b2005dd336c4235c0a,1729719295987
519,US 50 AT MD 213,60.8,https://chart.maryland.gov/Video/GetVideo/37015d48002900b20061d336c4235c0a,38.954533,-76.07839,US,,50,['Eastern Shore'],strmr3.sha.maryland.gov,ONLINE,OK,217009,37015d48002900b20061d336c4235c0a,1729719295987
520,I-83 at EX 33 MD 45 York Rd,29.7,https://chart.maryland.gov/Video/GetVideo/d30012d701bb007b005dd336c4235c0a,39.657272,-76.65225,IS,,83,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,403027,d30012d701bb007b005dd336c4235c0a,1729720617796
521,US 50 AT CHURCH RD,5.09,https://chart.maryland.gov/Video/GetVideo/ac016133026300e50051fa36c4235c0a,38.945263,-76.77053,US,,50,['Wash. DC'],strmr3.sha.maryland.gov,ONLINE,OK,US 50 AT CHURCH RD (316047),ac016133026300e50051fa36c4235c0a,1729719295987
522,I-95 N of Tydings Br (C010) MP 91.3,106.05,https://chart.maryland.gov/Video/GetVideo/7d0095e200e40039004606363d235daa,39.58487,-76.09715,IS,,95,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,C010,7d0095e200e40039004606363d235daa,1729719295987
523,I-95 N AT EXIT 53 (C030) MM 52.3,51.8,https://chart.maryland.gov/Video/GetVideo/3e016827019000e300441a366e230214,39.268795,-76.6312,IS,,95,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-95 AT I-295 / I-395 EX 52 / 53 (C-030),3e016827019000e300441a366e230214,1729719295987
524,I-695 AT MD 144 FREDERICK RD,7.32,https://chart.maryland.gov/Video/GetVideo/300027c9002700ba004a823633235daa,39.2718,-76.723656,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT MD 144 FREDERICK RD (403002),300027c9002700ba004a823633235daa,1729719295987
525,I-695 AT HARFORD RD,28.42,https://chart.maryland.gov/Video/GetVideo/6001ce5800f700d700437a45351f0214,39.38831,-76.53011,IS,,695,['Baltimore'],strmr5.sha.maryland.gov,ONLINE,OK,I-695 AT HARFORD RD (403015),6001ce5800f700d700437a45351f0214,1729719295987
526,RWIS I-70 at I-81,25.73,https://chart.maryland.gov/Video/GetVideo/90ffa4d300a100ab0050fa36c4235c0a,39.616608,-77.78569,IS,,70,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS I-70 AT I-81,90ffa4d300a100ab0050fa36c4235c0a,1729719295987
527,I-495 AT US 29,11.87,https://chart.maryland.gov/Video/GetVideo/e2006fd8004600a0005fd336c4235c0a,39.01564,-77.017,IS,,495,['Wash. DC'],strmr3.sha.maryland.gov,ONLINE,OK,315014,e2006fd8004600a0005fd336c4235c0a,1729719295987
528,WPL C514 at Gantry S-24 MP 36.6,45.65,https://chart.maryland.gov/Video/GetVideo/a500ddf12e87001c00503336c4235c0a,38.982216,-76.335106,US,,50,['Annapolis'],strmr3.sha.maryland.gov,ONLINE,OK,WPL C-514 AT GANTRY S-24,a500ddf12e87001c00503336c4235c0a,1729719295987
529,WPL C-515 at Gantry N-27,46.05,https://chart.maryland.gov/Video/GetVideo/1a0166eb003700d90063d336c4235c0a,38.98093,-76.32882,US,,50,['Annapolis'],strmr3.sha.maryland.gov,ONLINE,OK,WPL C-515 at Gantry N-27,1a0166eb003700d90063d336c4235c0a,1729719295987
530,RWIS I-68 AT SAVAGE MT,31.59,https://chart.maryland.gov/Video/GetVideo/faff984a00a000ab0050fa36c4235c0a,39.656704,-78.954475,IS,,68,['Western MD'],strmr3.sha.maryland.gov,ONLINE,OK,RWIS I-68 AT SAVAGE MT,faff984a00a000ab0050fa36c4235c0a,1729719295987
